Date,1305.T,1306.T,1308.T,1309.T,1311.T,1319.T,1320.T,1321.T,1322.T,1324.T,1325.T,1326.T,1328.T,1329.T,1330.T,1343.T,1345.T,1346.T,1348.T,1349.T,1385.T,1386.T,1387.T,1388.T,1389.T,1390.T,1393.T,1394.T,1540.T,1541.T,1542.T,1543.T,1545.T,1546.T,1547.T,1550.T,1551.T,1552.T,1554.T,1555.T,1557.T,1559.T,1560.T,1563.T,1615.T,1617.T,1618.T,1619.T,1620.T,1621.T,1622.T,1623.T,1624.T,1625.T,1626.T,1627.T,1628.T,1629.T,1630.T,1631.T,1632.T,1633.T,1671.T,1672.T,1673.T,1674.T,1675.T,1676.T,1677.T,1678.T,1679.T,1680.T,1681.T,1682.T,1684.T,1685.T,1686.T,1687.T,1688.T,1689.T,1690.T,1691.T,1692.T,1693.T,1694.T,1695.T,1696.T,1697.T,1698.T,1699.T
2016-12-14,1598.0,1577.0,1561.0,29680.0,732.0,222.0,19720.0,19710.0,4540.0,133.0,165.0,12730.0,3600.0,19780.0,19770.0,1898.0,1804.0,19840.0,1580.0,12650.0,3940.0,7250.0,13580.0,10040.0,9470.0,4470.0,24950.0,20380.0,4185.0,3310.0,5930.0,25500.0,5730.0,22500.0,2848.0,2009.0,3380.0,38400.0,1784.0,1564.0,26190.0,2807.0,4250.0,3400.0,203.0,29160.0,11910.0,21650.0,20220.0,19020.0,22070.0,21200.0,30150.0,15640.0,18260.0,7710.0,16440.0,27820.0,18500.0,11900.0,13300.0,29390.0,2556.0,12800.0,1738.0,89.84285736083984,69.9095687866211,87.31961822509766,51200.0,125.0,21270.0,2101.0,1274.0,181.0,8.839529991149902,3.884469985961914,11.18710994720459,620.0,425.0,6.0,945.0,2900.0,2.809190034866333,25.412349700927734,11.480409622192385,80.0,114.0,23.00075912475586,1712.0,388.0
2016-12-15,1602.0,1581.0,1564.0,29570.0,735.0,222.0,19770.0,19740.0,4545.0,133.0,164.0,12780.0,3595.0,19820.0,19830.0,1898.0,1802.0,19880.0,1585.0,12950.0,3940.0,7290.0,13580.0,10050.0,9550.0,4470.0,25350.0,20620.0,4195.0,3350.0,5980.0,25890.0,5840.0,22900.0,2886.0,2029.0,3390.0,38600.0,1797.0,1575.0,26610.0,2819.0,4245.0,3385.0,202.0,29000.0,11630.0,21690.0,20110.0,18900.0,22320.0,21030.0,30250.0,15690.0,18050.0,7730.0,16630.0,27890.0,18700.0,11920.0,13500.0,29130.0,2549.0,12840.0,15.393250465393066,10300.0,6540.0,84.46714782714844,51400.0,128.0,21690.0,2120.0,1275.0,180.0,8.761039733886719,435.0,11.15445041656494,5.341509819030762,430.0,6.0,949.0,2761.0,2.79256010055542,2900.0,11.358739852905272,83.0,118.0,2675.0,1711.0,387.0
2016-12-16,1610.0,1589.0,1572.0,29360.0,736.0,223.0,19890.0,19860.0,4550.0,132.0,164.0,12750.0,3600.0,19950.0,19950.0,1902.0,1800.0,20000.0,1593.0,13000.0,3985.0,7330.0,112.27310180664062,10100.0,9610.0,4480.0,25440.0,20730.0,4180.0,3290.0,5810.0,25150.0,5910.0,23120.0,2908.0,2039.0,3400.0,38400.0,1811.0,1558.0,26650.0,2793.0,4215.0,3385.0,207.0,29210.0,11720.0,21830.0,20050.0,18950.0,22270.0,21150.0,30100.0,15850.0,17980.0,7730.0,16630.0,27800.0,18780.0,12050.0,13300.0,29210.0,2574.0,13120.0,15.307209968566896,10460.0,8160.0,83.7029800415039,51800.0,127.0,21780.0,2138.0,1279.0,182.0,8.787910461425781,3.91087007522583,1398.0,650.0,406.0,6.0,949.0,25.52865982055664,2.7627499103546143,25.020469665527344,11.22838020324707,82.0,117.0,23.27164077758789,1725.0,391.0
2016-12-19,1610.0,1588.0,1572.0,29130.0,735.0,222.0,19880.0,19870.0,4500.0,129.0,164.0,12740.0,3595.0,19930.0,19930.0,1909.0,1809.0,19990.0,1592.0,12910.0,3975.0,7320.0,13710.0,10110.0,9600.0,4410.0,25290.0,20740.0,4175.0,3330.0,5810.0,24800.0,5810.0,22950.0,2893.0,2030.0,3395.0,37800.0,1805.0,1560.0,26480.0,2818.0,4260.0,3335.0,204.0,29260.0,11780.0,21880.0,20290.0,19210.0,22220.0,21050.0,29940.0,15640.0,18000.0,7840.0,16680.0,27730.0,18950.0,11940.0,13140.0,29180.0,2610.0,109.41806030273438,15.258910179138184,88.21556854248047,6500.0,83.88861846923828,52300.0,126.0,21650.0,2128.0,1269.0,182.0,8.726460456848145,443.0,10.706910133361816,643.0,430.0,6.0,962.0,2760.0,2.7558701038360596,2950.0,10.934189796447754,82.0,116.0,22.943349838256836,1741.0,396.0
2016-12-20,1613.0,1589.0,1576.0,28800.0,735.0,221.0,19970.0,19960.0,4470.0,127.0,160.0,12730.0,3605.0,20040.0,20050.0,1928.0,1823.0,20100.0,1595.0,12880.0,3960.0,7310.0,13730.0,10070.0,9580.0,4415.0,25340.0,20620.0,4185.0,3315.0,5710.0,23690.0,5850.0,23040.0,2903.0,2027.0,3440.0,36800.0,1811.0,1565.0,26360.0,2812.0,4255.0,3405.0,202.0,29460.0,11540.0,21820.0,20300.0,19360.0,22180.0,20980.0,30200.0,15850.0,18100.0,7850.0,16900.0,27600.0,19000.0,11870.0,13040.0,29710.0,2597.0,12820.0,15.067970275878906,10300.0,8380.0,82.95673370361328,52300.0,126.0,21770.0,2133.0,1256.0,180.0,960.0,3.889070034027099,10.75568962097168,577.0,432.0,6.0,954.0,26.02713966369629,2.7695000171661377,24.4147891998291,10.978750228881836,80.0,114.0,22.58172035217285,1730.0,395.0
2016-12-21,1603.0,1582.0,1566.0,29220.0,735.0,221.0,19940.0,19920.0,4530.0,128.0,162.0,12730.0,3600.0,20010.0,19980.0,1922.0,1820.0,20030.0,1588.0,12890.0,3980.0,7330.0,13830.0,10090.0,9570.0,4445.0,25490.0,20680.0,4185.0,3320.0,5760.0,23860.0,5880.0,23050.0,2905.0,2036.0,3430.0,36200.0,1803.0,1572.0,26470.0,2780.0,4250.0,3365.0,201.0,29470.0,11490.0,21660.0,20310.0,19290.0,22330.0,20630.0,30300.0,15850.0,18100.0,7710.0,16900.0,27690.0,19140.0,11800.0,13060.0,29350.0,2624.0,13380.0,1708.0,86.97344970703125,7720.0,83.27720642089844,51600.0,126.0,21730.0,2142.0,1261.0,179.0,8.70238971710205,3.916440010070801,10.725799560546877,576.0,426.0,6.0,965.0,2775.0,2.776700019836426,24.360780715942383,10.88259983062744,80.0,113.0,22.60917091369629,1728.0,398.0
2016-12-22,1604.0,1581.0,1567.0,28970.0,734.0,220.0,19890.0,19880.0,4500.0,128.0,163.0,12670.0,3595.0,19980.0,19950.0,1923.0,1819.0,20000.0,1587.0,12980.0,3985.0,7340.0,13740.0,10170.0,9520.0,4415.0,25240.0,20590.0,4165.0,3300.0,5720.0,23700.0,5870.0,22960.0,2900.0,2032.0,3410.0,35600.0,1802.0,1576.0,26500.0,2780.0,4200.0,3330.0,200.0,29460.0,11630.0,21740.0,20180.0,19090.0,22180.0,20590.0,30273.400390625,15570.0,17960.0,7640.0,16660.0,27700.0,18740.0,11710.0,12860.0,29300.0,2573.0,12700.0,1962.0,10400.0,7190.0,82.7565689086914,52100.0,125.0,21700.0,2138.0,1254.0,182.0,790.0,3.9415299892425537,10.720629692077637,560.0,436.0,6.0,953.0,2776.0,2.77167010307312,24.383359909057617,10.781539916992188,79.0,113.0,22.318510055541992,1719.0,391.0
2016-12-26,1598.0,1578.0,1560.0,28680.0,735.0,220.0,19870.0,19870.0,4430.0,127.0,167.0,12620.0,3590.0,19950.0,19950.0,1935.0,1835.0,19980.0,1582.0,12910.0,3975.0,7310.0,13610.0,10010.0,9470.0,4370.0,25220.0,20600.0,4160.0,3275.0,5750.0,24470.0,5830.0,22920.0,2890.0,2030.0,3475.0,35600.0,1808.0,1581.0,26350.0,2764.0,4170.0,3370.0,198.0,29670.0,11590.0,21850.0,20510.0,19360.0,21910.0,20670.0,30250.0,15690.0,17940.0,7590.0,16860.0,27500.0,19050.0,11650.0,12950.0,29450.0,2584.0,13000.0,1710.0,10400.0,7190.0,,52000.0,125.0,21590.0,2136.0,1238.0,180.0,,,,541.0,437.0,6.0,949.0,,,2994.0,,79.0,113.0,,1719.0,394.0
2016-12-27,1596.0,1574.0,1560.0,28310.0,732.0,219.0,19900.0,19870.0,4400.0,127.0,169.0,12710.0,3590.0,19960.0,19940.0,1940.0,1832.0,20010.0,1580.0,12910.0,4000.0,7330.0,113.12789916992188,10160.0,9540.0,4395.0,25230.0,20580.0,4170.0,3260.0,5700.0,23850.0,5870.0,22940.0,2888.0,2031.0,3500.0,35800.0,1800.0,1586.0,26410.0,2760.0,4120.0,3365.0,199.0,29710.0,11470.0,21640.0,20330.0,19490.0,21920.0,20630.0,30149.099609375,15660.0,17930.0,7570.0,16690.0,27440.0,19000.0,11610.0,12830.0,29170.0,2595.0,13000.0,1712.0,9900.0,62.36410140991211,82.67520141601562,52100.0,125.0,21690.0,2134.0,1241.0,181.0,8.805020332336426,410.0,10.659799575805664,599.0,437.0,6.0,956.0,3000.0,293.0,24.539079666137695,10.458510398864746,78.0,113.0,2314.0,1721.0,394.0
2016-12-28,1598.0,1578.0,1561.0,28610.0,733.0,219.0,19910.0,19920.0,4390.0,131.0,171.0,12790.0,3595.0,19980.0,19990.0,1950.0,1845.0,20040.0,1583.0,12900.0,4030.0,7370.0,113.02439880371094,10320.0,9550.0,4425.0,25310.0,20660.0,4200.0,3280.0,5770.0,24180.0,5890.0,23010.0,2903.0,2044.0,3570.0,35400.0,1807.0,1604.0,26570.0,2775.0,4200.0,3405.0,198.0,29680.0,11540.0,21680.0,20320.0,19330.0,22000.0,20800.0,30550.0,15670.0,18030.0,7570.0,16640.0,27620.0,18889.5,11580.0,12840.0,29130.0,2639.0,13080.0,1712.0,85.72564697265625,64.36575317382812,83.28202056884766,52300.0,124.0,21700.0,2137.0,1257.0,182.0,8.811530113220215,420.0,10.57071018218994,600.0,437.0,6.0,972.0,26.950729370117188,2.7434298992156982,24.392370223999023,1150.0,81.0,115.0,22.595699310302734,1719.0,400.0
2016-12-29,1579.0,1558.0,1542.0,28700.0,720.0,216.0,19660.0,19630.0,4400.0,130.0,171.0,12760.0,3605.0,19710.0,19700.0,1957.0,1849.0,19740.0,1565.0,12960.0,3980.0,7280.0,13740.0,10190.0,9460.0,4395.0,25020.0,20410.0,4190.0,3270.0,5730.0,23960.0,5780.0,22720.0,2865.0,2020.0,3570.0,36400.0,1780.0,1596.0,26220.0,2758.0,4245.0,3365.0,194.0,29460.0,11400.0,21490.0,20060.0,19200.0,21690.0,20360.0,29890.0,15230.0,17930.0,7510.0,16632.0,27190.0,18650.0,11340.0,12670.0,28930.0,2615.0,13000.0,15.314069747924805,10300.0,63.88811111450195,83.85164642333984,52300.0,124.0,21410.0,2116.0,1252.0,183.0,8.807350158691406,4.063739776611328,10.46140956878662,600.0,437.0,6.0,965.0,2777.0,2.7010300159454346,24.268909454345703,1290.0,80.0,113.0,22.51091957092285,1708.0,396.0
2016-12-30,1578.0,1556.0,1541.0,28660.0,720.0,218.0,19590.0,19580.0,4440.0,130.0,174.0,12910.0,3600.0,19650.0,19660.0,1968.0,1869.0,19690.0,1563.0,12970.0,3960.0,7350.0,113.13189697265624,83.96320343017578,9550.0,4410.0,25020.0,20460.0,4240.0,3260.0,5810.0,24050.0,5790.0,22720.0,2864.0,2023.0,3535.0,36400.0,1788.0,1605.0,26170.0,2750.0,4210.0,3375.0,193.0,29540.0,11370.0,21460.0,20217.69921875,19350.0,21530.0,20250.0,29740.0,15400.0,17940.0,7410.0,16600.0,27070.0,18550.0,11330.0,12600.0,28890.0,2626.0,13000.0,15.485509872436523,9930.0,64.45938110351562,84.76524353027344,52500.0,125.0,21460.0,2127.0,1271.0,181.0,8.795820236206055,4.044179916381836,10.54306983947754,600.0,435.0,7.0,969.0,3000.0,2.723099946975708,2900.0,1289.0,81.0,112.0,22.31608009338379,1701.0,398.0
2017-01-04,1615.0,1593.0,1578.0,28780.0,734.0,221.0,20110.0,20080.0,4480.0,135.0,179.0,13060.0,3605.0,20170.0,20150.0,1965.0,1854.0,20190.0,1598.0,12970.0,4055.0,7460.0,14000.0,10330.0,9680.0,4505.0,25520.0,20780.0,4280.0,3360.0,5880.0,25380.0,5860.0,23090.0,2907.0,2053.0,3475.0,35000.0,1825.0,1613.0,26660.0,2817.0,4225.0,3455.0,201.0,29890.0,11700.0,22010.0,20500.0,19670.0,22300.0,21249.19921875,30550.0,15580.0,18160.0,7550.0,16946.80078125,27770.0,18770.0,11770.0,13060.0,29740.0,2601.0,13140.0,1746.0,10500.0,7920.0,86.73767852783203,52600.0,126.0,21800.0,2156.0,1296.0,180.0,787.0,3.898269891738891,10.685270309448242,618.0,436.0,6.0,960.0,26.5235595703125,2.70895004272461,2935.0,10.25922966003418,81.0,115.0,22.565439224243164,1722.0,395.0
2017-01-05,1617.0,1595.0,1579.0,28640.0,736.0,222.0,20040.0,20020.0,4425.0,135.0,180.0,13030.0,3615.0,20100.0,20100.0,1989.0,1868.0,20150.0,1600.0,12990.0,4020.0,7420.0,14000.0,10440.0,9680.0,4510.0,25220.0,20620.0,4280.0,3405.0,5890.0,26230.0,5800.0,22770.0,2893.0,2045.0,3540.0,33200.0,1814.0,1593.0,26420.0,2860.0,4245.0,3595.0,201.0,29990.0,11580.0,21920.0,20770.0,19790.0,22280.0,20790.0,30600.0,15770.0,18370.0,7550.0,16850.0,27710.0,18960.0,11800.0,13100.0,29780.0,2588.0,13140.0,15.817970275878906,10080.0,8300.0,87.59178161621094,52600.0,127.0,21540.0,2129.0,1296.0,183.0,8.830220222473145,3.918139934539795,10.683309555053713,630.0,429.0,6.0,957.0,26.442609786987305,2.7361700534820557,2720.0,10.333620071411133,82.0,115.0,22.5032901763916,1716.0,392.0
2017-01-06,1614.0,1594.0,1576.0,28790.0,737.0,225.0,19970.0,19950.0,4425.0,134.0,180.0,12990.0,3610.0,20050.0,20040.0,1984.0,1869.0,20090.0,1597.0,12970.0,4045.0,7430.0,114.36009979248048,10460.0,9640.0,4505.0,25170.0,178.70260620117188,4270.0,3425.0,5840.0,25980.0,5830.0,22700.0,2882.0,2044.0,3565.0,32800.0,1807.0,1591.0,26230.0,2842.0,4260.0,3605.0,199.0,30200.0,11520.0,22000.0,20310.0,19880.0,22000.0,20330.0,30300.0,15560.0,18500.0,7510.0,16850.0,27730.0,19086.400390625,11620.0,12960.0,29700.0,2594.0,13080.0,1817.0,10700.0,71.03211975097656,87.45501708984375,52400.0,127.0,21420.0,2142.0,1294.0,185.0,8.810179710388184,3.933809995651245,10.708789825439451,630.0,430.0,6.0,955.0,2796.0,307.0,2900.0,1109.0,84.0,116.0,2309.0,1715.0,395.0
2017-01-10,1605.0,1582.0,1567.0,28700.0,734.0,224.0,19800.0,19820.0,4355.0,131.0,179.0,13060.0,3615.0,19870.0,19860.0,1958.0,1850.0,19930.0,1587.0,12980.0,4010.0,7360.0,113.89559936523438,10350.0,9650.0,4545.0,25010.0,20440.0,4275.0,3465.0,5910.0,26840.0,5840.0,22620.0,2851.0,2040.0,3570.0,32400.0,1805.0,1595.0,26100.0,2845.0,4250.0,3560.0,197.0,29880.0,11440.0,21880.0,20500.0,20110.0,21830.0,20450.0,30450.0,15560.0,18560.0,7430.0,16840.0,27500.0,18970.0,11540.0,12850.0,29510.0,2510.0,13050.0,1818.0,10200.0,72.3630599975586,88.62287139892578,52100.0,127.0,21210.0,2130.0,1290.0,184.0,865.0,450.0,11.01511001586914,630.0,430.0,6.0,932.0,25.093900680541992,2.8116400241851807,2950.0,10.652179718017578,83.0,115.0,22.53005027770996,1713.0,380.0
2017-01-11,1611.0,1590.0,1574.0,28580.0,735.0,226.0,19860.0,19860.0,4360.0,133.0,180.0,13130.0,3625.0,19950.0,19930.0,1967.0,1858.0,20000.0,1594.0,12940.0,4020.0,7370.0,14010.0,10400.0,9600.0,4580.0,25040.0,20540.0,4290.0,3495.0,5940.0,26960.0,5900.0,22670.0,2870.0,2041.0,3560.0,32400.0,1809.0,1592.0,26260.0,2860.0,4270.0,3535.0,200.0,29590.0,11500.0,21880.0,20480.0,20100.0,21780.0,20990.0,30550.0,15790.0,18580.0,7410.0,16850.0,27750.0,18900.099609375,11670.0,12810.0,29170.0,2469.0,13140.0,16.007369995117188,10710.0,71.31336212158203,88.17151641845703,52200.0,128.0,21310.0,2131.0,1300.0,185.0,8.813819885253906,3.815069913864136,10.948089599609377,5.4079999923706055,431.0,6.0,917.0,25.828659057617188,2.825670003890991,2980.0,10.214929580688477,85.0,115.0,22.47970962524414,1712.0,374.0
2017-01-12,1597.0,1574.0,1560.0,28420.0,736.0,221.0,19650.0,19640.0,4380.0,133.0,181.0,13060.0,3625.0,19720.0,19680.0,1955.0,1840.0,19580.0,1567.0,12950.0,3990.0,7340.0,113.26969909667967,84.97720336914062,9550.0,4545.0,24880.0,178.7530059814453,4290.0,3465.0,5880.0,26530.0,5840.0,22360.0,2833.0,2016.0,3525.0,31400.0,1805.0,1570.0,25890.0,2845.0,4235.0,3520.0,196.0,29520.0,11640.0,21710.0,20360.0,19650.0,21510.0,20860.0,30350.0,15600.0,18440.0,7310.0,16848.69921875,27500.0,18500.0,11550.0,12700.0,28780.0,2486.0,13270.0,16.121559143066406,10170.0,7020.0,89.55705261230469,52200.0,127.0,21200.0,2121.0,1296.0,183.0,838.0,3.8998000621795654,11.141519546508787,600.0,431.0,6.0,921.0,26.10457992553711,300.0,2950.0,1200.0,82.0,113.0,23.11726951599121,1695.0,377.0
2017-01-13,1606.0,1585.0,1569.0,28250.0,732.0,222.0,19780.0,19790.0,4370.0,132.0,185.0,13070.0,3620.0,19850.0,19850.0,1951.0,1839.0,19740.0,1576.0,12840.0,4010.0,7370.0,114.51280212402344,85.66200256347656,9560.0,4555.0,24870.0,179.23240661621094,4280.0,3445.0,5880.0,26480.0,5880.0,22440.0,2848.0,2029.0,3545.0,31200.0,1806.0,1566.0,26030.0,2860.0,4280.0,3600.0,197.0,29450.0,11690.0,21690.0,20632.30078125,19740.0,21700.0,20580.0,30729.80078125,15742.400390625,18400.0,7420.0,16984.80078125,27560.0,18600.0,11520.0,12880.0,28970.0,2540.0,13300.0,15.97834014892578,10790.0,71.12077331542969,88.49414825439453,52400.0,128.0,21130.0,2127.0,1305.0,184.0,8.945130348205566,3.880009889602661,11.27476978302002,5.4874701499938965,431.0,6.0,936.0,2795.0,2.906330108642578,26.23373031616211,10.484100341796877,83.0,114.0,23.2506103515625,1703.0,385.0
2017-01-16,1591.0,1569.0,1555.0,27830.0,733.0,223.0,19590.0,19610.0,4350.0,131.0,184.0,13070.0,3615.0,19660.0,19650.0,1940.0,1832.0,19560.0,1562.0,12850.0,3990.0,7310.0,113.61419677734376,10260.0,9410.0,4520.0,24750.0,20320.0,4280.0,3440.0,5920.0,26050.0,5810.0,22270.0,2840.0,2011.0,3540.0,31000.0,1791.0,1570.0,25850.0,2858.0,4265.0,3605.0,195.0,29510.0,11580.0,21660.0,20340.0,19600.0,21510.0,20352.0,30300.0,15680.0,18470.0,7350.0,16800.0,27590.0,18810.0,11400.0,12880.0,28690.0,2493.0,13400.0,16.034889221191406,93.80697631835938,71.0225601196289,89.15158081054688,52000.0,127.0,21040.0,2118.0,1290.0,186.0,8.944999694824219,3.879950046539306,11.274609565734863,635.0,430.0,6.0,920.0,26.10737991333008,2.906280040740967,2980.0,10.48394012451172,84.0,114.0,23.250259399414062,1700.0,378.0
2017-01-17,1570.0,1546.0,1533.0,27390.0,723.0,219.0,19320.0,19320.0,4370.0,129.0,180.0,13090.0,3630.0,19370.0,19370.0,1933.0,1822.0,19260.0,1540.0,12830.0,3960.0,7270.0,113.29010009765624,85.21990203857422,9420.0,4485.0,24750.0,20240.0,4280.0,3450.0,5920.0,25820.0,5790.0,22170.0,2821.0,2006.0,3520.0,31200.0,1790.0,1555.0,25670.0,2846.0,4200.0,3590.0,192.0,29060.0,11380.0,21150.0,20230.0,19490.0,21340.0,20291.19921875,29871.5,15500.0,18110.0,7260.0,16760.0,27170.0,18590.0,11250.0,12650.0,28050.0,2473.0,13400.0,1818.0,94.18704986572266,72.35623931884766,90.16398620605467,51900.0,127.0,20880.0,2102.0,1286.0,186.0,1000.0,500.0,11.04444980621338,5.578949928283691,405.0,6.0,919.0,25.955509185791016,2.888550043106079,2949.0,10.18939971923828,83.0,114.0,23.761030197143555,1679.0,375.0
2017-01-18,1574.0,1554.0,1538.0,27410.0,719.0,219.0,19380.0,19400.0,4365.0,128.0,182.0,13080.0,3615.0,19450.0,19450.0,1944.0,1831.0,19340.0,1546.0,12850.0,3955.0,7290.0,113.54080200195312,10270.0,9450.0,4480.0,24580.0,20040.0,4290.0,3410.0,5910.0,25900.0,5810.0,22120.0,2766.0,2001.0,3555.0,30200.0,1746.0,1559.0,25680.0,2845.0,4200.0,3645.0,193.0,28900.0,11600.0,21200.0,20170.0,19220.0,21360.0,20390.0,30100.0,15360.0,18070.0,7310.0,16580.0,27100.0,18552.0,11250.0,12510.0,28160.0,2485.0,13290.0,1862.0,92.27918243408205,70.82998657226562,89.75440979003906,51700.0,127.0,20850.0,2057.0,1292.0,185.0,1000.0,518.0,11.130209922790527,5.589330196380615,411.0,6.0,914.0,25.15151023864746,2.9484100341796875,2815.0,10.204330444335938,83.0,114.0,23.888450622558594,1685.0,377.0
2017-01-19,1590.0,1569.0,1553.0,27600.0,727.0,220.0,19570.0,19580.0,4395.0,130.0,184.0,13120.0,3615.0,19640.0,19620.0,1950.0,1841.0,19520.0,1561.0,12840.0,4010.0,7350.0,13800.0,85.47959899902344,9520.0,4530.0,24790.0,178.0236053466797,4305.0,3395.0,5950.0,26040.0,5850.0,22330.0,2788.0,2034.0,3565.0,31000.0,1766.0,1564.0,25950.0,2835.0,4200.0,3640.0,195.0,28910.0,11610.0,21350.0,20330.0,19190.0,21540.0,20770.0,30100.0,15350.0,18050.0,7410.0,16660.0,27510.0,18502.69921875,11580.0,12800.0,28330.0,2460.0,13300.0,1930.0,91.13400268554688,71.59166717529297,88.8769302368164,51400.0,127.0,21100.0,2073.0,1296.0,185.0,8.9056396484375,3.801140069961548,11.06212043762207,5.550049781799316,432.0,6.0,910.0,24.93675994873047,2.934619903564453,25.45616912841797,9.951709747314451,84.0,115.0,23.7818603515625,1696.0,374.0
2017-01-20,1595.0,1573.0,1559.0,27520.0,747.0,222.0,19650.0,19630.0,4335.0,129.0,185.0,13210.0,3620.0,19700.0,19710.0,1949.0,1840.0,19610.0,1567.0,12840.0,4020.0,7360.0,113.8323974609375,85.53230285644531,9530.0,4535.0,24880.0,178.69720458984375,4315.0,3390.0,5950.0,25930.0,5900.0,22300.0,2787.0,2033.0,3535.0,31000.0,1761.0,1568.0,26000.0,2823.0,4245.0,3655.0,196.0,28970.0,11830.0,21290.0,20571.900390625,19110.0,21520.0,21070.0,30650.0,15530.0,18449.5,7444.39990234375,16839.599609375,27500.0,18526.900390625,11480.0,12950.0,28590.0,2462.0,13300.0,1920.0,10800.0,72.54398345947266,89.23787689208984,51800.0,127.0,21070.0,2069.0,1297.0,183.0,8.927450180053711,410.0,11.086739540100098,5.571770191192627,420.0,6.0,914.0,2795.0,316.0,25.59720039367676,1200.0,83.0,116.0,23.720409393310547,1708.0,375.0
2017-01-23,1576.0,1553.0,1538.0,27570.0,738.0,221.0,19390.0,19400.0,4285.0,128.0,186.0,13140.0,3620.0,19430.0,19440.0,1952.0,1838.0,19350.0,1545.0,12670.0,3985.0,7290.0,113.0708999633789,85.50520324707031,9470.0,4500.0,24580.0,20290.0,4315.0,3430.0,5980.0,27530.0,5790.0,22050.0,2762.0,2001.0,3585.0,30200.0,1750.0,1550.0,25580.0,2859.0,4265.0,3680.0,195.0,28800.0,11660.0,21390.0,20480.0,18990.0,21330.0,21050.0,30300.0,15600.0,18230.0,7290.0,16597.69921875,27500.0,18310.0,11390.0,12740.599609375,28070.0,2474.0,13100.0,1950.0,10870.0,75.01944732666016,90.6614990234375,51800.0,126.0,20740.0,2057.0,1293.0,183.0,889.0,410.0,11.146989822387695,5.58473014831543,435.0,6.0,915.0,25.392019271850582,2.9711201190948486,25.816219329833984,1101.0,83.0,116.0,23.50341033935547,1692.0,376.0
2017-01-24,1566.0,1546.0,1529.0,27220.0,726.0,222.0,19280.0,19290.0,4215.0,128.0,191.0,13070.0,3630.0,19340.0,19330.0,1955.0,1847.0,19240.0,1537.0,12610.0,3955.0,7270.0,13700.0,85.89700317382812,9470.0,4470.0,218.28810119628903,20200.0,4280.0,3420.0,5950.0,27010.0,5760.0,22000.0,2743.0,2003.0,3635.0,29000.0,1738.0,1560.0,25500.0,2842.0,4300.0,3675.0,189.0,28700.0,11590.0,21230.0,20405.400390625,18930.0,20900.0,21078.599609375,30373.30078125,15600.0,18202.5,7170.0,16497.30078125,27600.0,18250.0,11120.0,12580.0,27800.0,2454.0,117.12970733642578,1990.0,10340.0,74.82779693603516,90.78199768066406,51600.0,127.0,20770.0,2040.0,1293.0,182.0,8.965359687805176,3.836289882659912,11.323579788208008,635.0,435.0,6.0,901.0,25.538330078125,2.9984099864959717,26.410659790039062,9.820170402526855,83.0,115.0,23.519739151000977,1683.0,372.0
2017-01-25,1581.0,1559.0,1544.0,27380.0,726.0,240.0,19550.0,19510.0,4285.0,129.0,190.0,13030.0,3615.0,19590.0,19580.0,1955.0,1842.0,19480.0,1552.0,12700.0,4000.0,7340.0,114.92009735107422,86.3822021484375,9510.0,4515.0,24800.0,181.0146026611328,4275.0,3475.0,5900.0,27260.0,5870.0,22340.0,2781.0,2021.0,3675.0,27800.0,1759.0,1555.0,25840.0,2852.0,4340.0,3760.0,192.0,28860.0,11610.0,21230.0,20520.0,18970.0,21150.0,21400.0,31150.0,15580.0,18260.0,7190.0,16539.0,27830.0,18090.0,11180.0,12650.0,27730.0,2469.0,115.02999877929688,16.137800216674805,94.65351104736328,72.63440704345703,89.36959838867188,51600.0,128.0,21040.0,2061.0,1309.0,182.0,8.92611026763916,3.81345009803772,11.237489700317385,635.0,435.0,6.0,910.0,24.7503604888916,329.0,2800.0,9.719059944152832,83.0,114.0,23.447179794311523,1698.0,375.0
2017-01-26,1607.0,1587.0,1571.0,27550.0,737.0,250.0,19890.0,19870.0,4340.0,130.0,193.0,12930.0,3615.0,19950.0,19950.0,1958.0,1846.0,19850.0,1577.0,12590.0,4030.0,7420.0,114.7780990600586,10470.0,9690.0,4555.0,24800.0,180.8101043701172,4255.0,3450.0,5870.0,25660.0,5930.0,22560.0,2812.0,2039.0,3675.0,27200.0,1780.0,1555.0,26070.0,2860.0,4325.0,3800.0,199.0,28930.0,11550.0,21500.0,20970.0,19170.0,21500.0,21640.0,31300.0,15930.0,18500.0,7240.0,16570.0,28120.0,18180.0,11570.0,12980.0,28180.0,2466.0,13200.0,16.070859909057617,10990.0,68.34406280517578,88.02633666992188,51800.0,130.0,21190.0,2083.0,1325.0,182.0,8.916130065917969,3.8775599002838135,1274.0,558.0,435.0,6.0,909.0,25.018699645996097,2.919840097427368,26.06298065185547,9.426810264587402,83.0,114.0,23.31839942932129,1716.0,375.0
